Country_Code,Country_Name,Year,age_dependency_ratio,agricultural_land,exports,fertility_rate,gdp_current,gdp_growth,labor_force,life_expectancy,manufacturing,natural_resources,primary_energy_consumption,population,Total.including.LUCF,deaths_air_pollute,Total.excluding.LUCF
KWT,Kuwait,1/1/99,45.14026003,8.080808081,13837056505,2.791,30123850197,-1.789009125,872589,76.416,3336399474,35.04842539,105604.37,1877427,63970001.22,86.47,63990001.68
LBN,Lebanon,1/1/99,60.24951303,56.94037146,2445876364,2.55,17391056369,-0.525584634,1257862,73.49,2061884386,0.00147159,15773.97,4250020,20100000.38,76.16,20079999.92
LBR,Liberia,1/1/99,83.24138669,14.31789867,void,5.953,void,void,1243303,49.953,void,void,601.56647,2789743,14250000,225.43,800000.0119
LBY,Libya,1/1/99,60.69359424,8.780704048,7274687365,2.97,35976714101,void,1570898,71.058,void,20.41316165,31008.64,5057998,105879997.3,78.08,105879997.3
LIE,Liechtenstein,1/1/99,40.55160526,43.75,void,void,2664026095,10.4109232,void,79.1097561,void,0.002008982,,32615,259999.9905,NA,230000.0042
LKA,Sri Lanka,1/1/99,52.05034178,37.39435497,5555445147,2.138,15656327860,4.300540498,7793450,72.618,2308932616,0.214152119,2716.5598,18663293,26209999.08,107.5,21530000.69
LSO,Lesotho,1/1/99,78.52556212,76.71277997,void,3.736,912771290.6,0.476025102,878060,50.081,101494623.1,3.372532387,685.7546,1994243,2369999.886,201.1,2359999.895
LTU,Lithuania,1/1/99,51.1587699,55.77536694,3556785498,1.46,10971583945,-1.141571156,1720980,71.57073171,1660808804,0.818071585,24291.955,3524238,21950000.76,49.89,21340000.15
LUX,Luxembourg,1/1/99,49.19695835,void,28455196289,1.74,21899317599,8.175181563,182734,77.77073171,2146949102,0.017449119,81191.31,430475,8260000.229,25.12,8899999.619
LVA,Latvia,1/1/99,49.36408073,25.98550468,2638963488,1.16,7533788134,2.756174216,1127978,69.74292683,1020581312,2.830414835,15906.265,2390482,-1440000.057,72.08,11350000.38
MAR,Morocco,1/1/99,63.72279184,68.77212637,10472273408,2.871,41632027600,1.081332562,9443347,66.406,7665175380,0.276961179,4205.276,28176997,43479999.54,121.8,48369998.93
MDA,Moldova,1/1/99,49.38342716,77.72036474,612534634.5,1.56,1170782957,-3.368254529,1313382,65.561,150215883.4,0.350125817,7367.9434,2930622,11949999.81,138.3,12260000.23
MDG,Madagascar,1/1/99,92.3723694,67.92310073,784850753.5,5.549,4277903780,4.699227044,7457615,57.372,void,3.511133042,431.42715,15730885,56830001.83,269.66,27020000.46
MDV,Maldives,1/1/99,82.27822382,26.66666667,void,2.961,589239753.6,6.175655828,87989,70.088,void,0.007523181,4872.386,278111,509999.9905,115.78,509999.9905
MEX,Mexico,1/1/99,65.45402746,54.69585123,1.47853E+11,2.766,6.00233E+11,2.753554247,37613257,73.225,1.15756E+11,2.245733943,16219.799,96334810,530799987.8,68.83,503029998.8
MHL,Marshall Islands,1/1/99,92.22995894,66.66666667,25284800,5.71,114326300,-1.25514282,void,67.50487805,2160100,0,void,53834,129999.9952,152.46,129999.9952
MKD,North Macedonia,1/1/99,47.77474484,50.41289815,890250166.1,1.775,3863621186,4.339027913,827240,72.7902439,646094577,0.359228408,16061.009,2017142,12039999.96,185.92,12039999.96
MLI,Mali,1/1/99,99.66112272,30.85585032,696780779.3,6.882,3440724708,5.700943654,4086531,49.797,void,3.852451427,267.1443,10916993,23889999.39,225.66,19280000.69
MLT,Malta,1/1/99,48.11218368,28.125,4640766251,1.73,4155187258,4.719974882,154915,77.5,724709427.5,0,31934.371,387578,2680000.067,35.5,2680000.067
MMR,Myanmar,1/1/99,59.24357524,16.23313034,void,2.825,5643818689,8.478034119,22287589,59.881,void,0.159785638,925.74817,45041636,225429992.7,323.78,71459999.08
MNE,Montenegro,1/1/99,49.52096621,38.28996283,void,1.994,void,-9.399998124,233681,72.6407561,void,void,,606001,3420000.076,111.37,3759999.99
MNG,Mongolia,1/1/99,65.52553339,84.19202419,530379659,2.302,1057408589,3.070369011,939066,62.529,74300983.69,3.279023054,17113.32,2428488,33459999.08,281.48,2.90E+07
MOZ,Mozambique,1/1/99,88.85682314,47.34479514,529425515.3,5.833,5976408044,11.69852372,8072462,48.812,798401382.4,5.935610916,1314.8768,17337893,71059997.56,228.68,20819999.69
MRT,Mauritania,1/1/99,89.56616091,38.56602309,448206969.5,5.538,1985924387,3.673178323,672881,60.819,211255395.8,3.39847601,5424.3203,2620611,9199999.809,179.45,8800000.191
MUS,Mauritius,1/1/99,47.00006629,49.26108374,2771402933,2.05,4343710333,2.610932319,510362,70.96097561,875205266.5,0.020208179,9847.927,1175267,3839999.914,61.38,3869999.886
MWI,Malawi,1/1/99,95.59731389,49.63937208,void,6.152,1775921718,3.042278092,4836563,43.568,216079372.9,9.903822382,574.521,10973956,12140000.34,244.8,3769999.981
MYS,Malaysia,1/1/99,61.01288879,21.14472683,96016052632,3.037,79148421053,6.137612011,9079434,72.283,24485526316,9.127769801,23668.324,22368655,260079986.6,71.16,147929992.7
NAM,Namibia,1/1/99,81.75960555,47.15227927,1602751273,4.11,3868541599,3.369278424,557724,53.036,339418888.6,0.532666647,7343.829,1778277,20510000.23,195.98,9869999.886
NER,Niger,1/1/99,97.24027924,29.20975764,321173964.8,7.752,2537790023,-0.219562518,4697317,48.738,244485319,5.87625439,351.07642,11231469,24309999.47,292.01,18530000.69
NGA,Nigeria,1/1/99,87.03978909,72.48883362,12666750049,6.082,59372613486,0.584126895,40824008,46.614,9652424937,12.7660906,1997.75,119695565,282049987.8,228.54,225839996.3
NIC,Nicaragua,1/1/99,79.15649648,41.69852086,899778094.8,3.218,4855717875,7.035970468,1781075,67.12,580558035.6,1.421204261,3256.1426,5049878,31430000.31,103.98,11720000.27
NLD,Netherlands,1/1/99,47.22984656,58.26421801,2.67805E+11,1.65,4.4705E+11,5.034048152,8047998,77.83658537,60948557725,0.094778683,62847.582,15812088,209389999.4,34.15,207940002.4
NOR,Norway,1/1/99,54.49810509,2.841935802,62649374295,1.85,1.62284E+11,2.012863289,2381410,78.28292683,16432069956,4.96154304,117386.984,4461913,38189998.63,16.5,53250000
NPL,Nepal,1/1/99,80.50004385,29.62657343,1150110375,4.083,5033642384,4.412573275,5894195,62.113,446460632.8,1.394818469,589.571,24143157,25600000.38,275.25,26379999.16
NRU,Nauru,1/1/99,70.18521554,20,void,void,void,void,void,void,void,void,60145.945,10383,100000.0015,84.31,100000.0015
NZL,New Zealand,1/1/99,52.69741743,56.59868596,18187243759,1.97,58762260626,5.451130583,1925488,77.8902439,9141107478,1.320471605,57272.375,3835100,51119998.93,8.85,77010002.14
OMN,Oman,1/1/99,67.56149694,3.460420032,7649894668,4.126,15593456177,0.33149557,803736,73.184,682863979.2,32.36872132,35666.03,2312600,34250000,181.63,34250000
PAK,Pakistan,1/1/99,88.04242826,47.68057285,9668690514,5.393,62973855719,3.660132743,42543743,61.679,9076752614,1.040074045,3164.5933,149694462,238550003.1,258.57,230500000
PAN,Panama,1/1/99,60.48333888,29.01533495,6896505400,2.767,12130252200,3.917206589,1212667,73.622,1472231900,0.138366747,14425.172,2943120,15909999.85,39.13,9909999.847
PER,Peru,1/1/99,65.79850814,18.0346875,7727286157,2.917,50187324568,1.494910643,11605641,69.743,7364160142,2.014151774,5496.5493,26252239,121809997.6,62.57,61869998.93
PHL,Philippines,1/1/99,71.43864717,37.67984707,32895367735,3.788,85640133800,3.346451184,29068845,69.298,void,0.349837384,3961.9932,76249064,139759994.5,120.69,137300003.1
PLW,Palau,1/1/99,46.90721649,9.347826087,void,void,void,void,void,void,void,void,,19380,219999.9988,23.5,219999.9988
PNG,Papua New Guinea,1/1/99,74.84740165,2.192730645,2194649626,4.587,3477038204,1.855553994,2282677,61.672,286530130,18.39629457,2495.703,5321388,47020000.46,286.58,13149999.62
POL,Poland,1/1/99,47.23076524,60.18805707,40963676237,1.37,1.70031E+11,4.654891852,17353418,73.04390244,28562930100,0.411819604,28228.996,38660271,354920013.4,91.11,368339996.3
PRT,Portugal,1/1/99,48.43356933,42.21857923,33756675285,1.5,1.2747E+11,3.90657744,5171215,75.96341463,19923607864,0.105884398,27735.396,10217828,80720001.22,27.12,79150001.53
PRY,Paraguay,1/1/99,77.25947121,37.81057136,3781642164,3.678,8837070236,-1.366079712,2123239,69.634,1375575654,1.758115957,24865.104,5026031,77910003.66,75.71,31579999.92
QAT,Qatar,1/1/99,34.22113478,5.684754522,7440934066,3.27,12393131868,void,375963,74.8,void,31.58180528,245009.36,613302,37400001.53,200.24,37400001.53
ROU,Romania,1/1/99,47.34244789,64.3771777,9585664906,1.3,35952781582,-0.376660706,11812471,70.51219512,6967586252,1.664342056,19110.252,22472040,117650001.5,107.85,116910003.7
RWA,Rwanda,1/1/99,97.70097239,67.32873936,116759831.6,6.013,2155707325,4.351888326,2615028,44.616,220715040.6,6.480646165,422.572,8009587,5349999.905,285.41,2430000.067
SAU,Saudi Arabia,1/1/99,63.71013533,80.84188883,56061600000,4.247,1.61717E+11,-3.763285216,6656494,72.136,16746666667,26.97310277,60706.84,21009660,330980011,150.09,330980011
SDN,Sudan,1/1/99,92.31625825,55.28282828,831000039.6,5.447,10682045258,3.104095615,7061469,57.015,890961393.8,2.085293845,842.39813,25634162,107319999.7,242.29,73120002.75
SEN,Senegal,1/1/99,90.90913302,47.32768919,1252919421,5.573,6592835458,6.28330825,2663159,56.609,1335503082,2.109974914,1844.3733,9478564,24809999.47,177.65,16700000.76
SGP,Singapore,1/1/99,34.67151323,1.791044776,1.52504E+11,1.47,86284660767,5.718371757,2098833,77.55121951,19716637168,0.000371765,104456.766,3958723,49970001.22,38.21,50020000.46
SLB,Solomon Islands,1/1/99,86.24619048,2.715255448,177962423.3,4.821,488028751,-0.485730728,198722,67.069,void,6.230923976,1679.1747,419229,4429999.828,499.68,519999.9809
SLE,Sierra Leone,1/1/99,89.68555181,38.84732613,92561800.24,6.423,669384768.9,-1.979285588,1626770,42.071,19863651.48,13.36825773,826.2132,4475145,5900000.095,268.51,2369999.886
SLV,El Salvador,1/1/99,73.07532852,71.47683398,2752938000,3.259,11284197000,2.162033737,2286344,69.379,2185618600,0.555346762,5125.8354,5923852,11600000.38,75.88,10510000.23
SOM,Somalia,1/1/99,98.77965166,70.24420569,void,7.632,void,void,1518418,50.525,void,void,282.82776,8384479,42380001.07,318.09,25030000.69
SRB,Serbia,1/1/99,45.01469206,40.44134461,2082768083,void,19388663551,-9.424161606,3525483,void,4235938773,0.289293596,,7540401,54919998.17,154.27,57819999.69
SSD,South Sudan,1/1/99,98.79992388,void,void,7.672,void,void,2206244,43.223,void,void,,5850145,62909999.85,210.18,49930000.31
STP,Sao Tome and Principe,1/1/99,91.50438893,48.95833333,void,5.226,void,void,44061,61.393,void,void,2541.055,141808,79999.99821,219.62,70000.0003
SUR,Suriname,1/1/99,61.96573105,0.564102564,void,2.923,886290697.7,-1.40000047,145457,65.443,70030232.56,7.760014034,21439.824,470458,6889999.866,89.67,3410000.086
SVN,Slovenia,1/1/99,42.88900162,24.82621648,10017114041,1.21,22711384311,5.332666572,959040,75.0097561,4997394858,0.131360626,39938.07,1983045,8579999.924,51.94,17940000.53
SWE,Sweden,1/1/99,56.00737321,7.841121305,1.09934E+11,1.5,2.74072E+11,4.247184144,4515581,79.44146341,53950062936,0.27109636,77938.88,8857874,7.40E+07,11.73,72050003.05
SWZ,Eswatini,1/1/99,89.34863934,71.10465116,1006123414,4.066,1547884442,2.950875211,297035,48.733,497372943.8,3.238642583,5314.1387,1018370,2289999.962,200.58,2329999.924
SYC,Seychelles,1/1/99,54.92659242,8.695652174,145086382.8,2.04,622985493.7,1.872006521,void,72.66829268,94225549.84,0.074436831,29087.79,80410,400000.006,42.57,400000.006
TCD,Chad,1/1/99,106.1138047,38.61975858,281123360.4,7.262,1534673583,-0.682850217,2852725,47.372,150102646.2,9.504021489,99.053375,7981889,46500000,283.07,32139999.39
TGO,Togo,1/1/99,85.04443896,61.9599191,455259370.6,5.335,1576672792,2.481751436,1626195,54.538,101060436.7,6.801665613,1030.9337,4867941,7619999.886,225.56,4619999.886
THA,Thailand,1/1/99,43.91680238,39.18064554,71490174196,1.664,1.26669E+11,4.572307751,34134552,72.542,35688943425,0.771259875,11462.271,62442651,263279998.8,88.44,249309997.6
TJK,Tajikistan,1/1/99,88.25487056,32.63789654,718209726.9,4.127,1086605267,3.699550717,1571528,62.621,212891743.4,0.582738159,12073.618,6189565,7019999.981,220.04,6980000.019
TKM,Turkmenistan,1/1/99,72.41050686,75.62828506,874285154.1,2.995,2450564468,16.4999995,1503838,64.518,420341150.3,19.20226898,31627.238,4501079,74690002.44,134.88,74690002.44
TON,Tonga,1/1/99,78.29332681,43.05555556,30749162.82,4.203,199214633.2,3.710880967,36563,68.809,16020976.81,0.029418364,5513.0117,101982,250000,107.3,250000
TTO,Trinidad and Tobago,1/1/99,47.12678467,13.06042885,void,1.788,6808982521,8.024817644,591320,68.377,void,9.424912266,85669.414,1327063,14460000.04,76.52,14380000.11
TUN,Tunisia,1/1/99,57.36955724,61.31565396,8713791941,2.099,22943685719,6.054634479,3225286,73.508,3785112123,2.263374862,8647.7705,9788067,27829999.92,91.16,28750000
TUV,Tuvalu,1/1/99,74.20928972,66.66666667,void,3.887,13687141.11,-1.563791371,void,63.427,663655.7197,0,0,9640,19999.99955,116.86,19999.99955
TZA,Tanzania,1/1/99,90.61407625,38.27048995,1291885320,5.734,12711213451,4.863863755,16008096,51.748,1299730281,3.768123235,509.66318,33499772,101449996.9,202.32,48110000.61
UGA,Uganda,1/1/99,111.4238604,61.36829988,734918410.3,6.875,5998563258,8.053948376,8041854,47.786,533464691.7,12.4637725,366.53845,23279247,35630001.07,229.93,18530000.69
UKR,Ukraine,1/1/99,47.32966976,71.55087598,16960173034,1.127,31580960682,-0.2,23329206,67.98097561,8600135290,1.732815817,32047.443,49674000,328290008.5,102.08,376869995.1
URY,Uruguay,1/1/99,59.81758462,85.44166381,3621012840,2.22,23983945191,-1.939212154,1480666,74.769,3219948410,0.301658893,14172.597,3278963,20940000.53,25.19,34159999.85
USA,United States,1/1/99,51.33556429,45.18930097,9.9291E+11,2.0075,9.63117E+12,4.794499045,144105400,76.58292683,1.48889E+12,0.619317348,93004.37,279040000,6210120117,27.48,6625279785
UZB,Uzbekistan,1/1/99,72.88409132,64.24776681,3104709564,2.72,17078465982,4.300000003,9411449,65.383,void,4.51502971,23867.219,24311650,164899993.9,219.67,165649993.9
VNM,Vietnam,1/1/99,62.36872026,25.84718425,14332147613,2.095,28683659007,4.773586881,38878581,72.317,void,5.374988735,2407.0667,78123713,55900001.53,143.61,127360000.6
VUT,Vanuatu,1/1/99,89.8699299,14.19196062,100174317.3,4.516,268006972.7,0.337293222,73164,68.237,11969785.01,0.830092672,1129.2368,187432,589999.9738,290.94,589999.9738
WSM,Samoa,1/1/99,82.50766241,17.95053004,void,4.555,255410018,2.185434374,59735,70.456,47544391.12,1.066863557,3641.2917,182211,540000.0215,169.94,430000.0072
ZAF,South Africa,1/1/99,67.59505776,80.83324403,33741550045,2.559,1.51517E+11,2.399999997,18138149,59.241,28070154137,2.146705116,25531.176,46364681,377109985.4,127.54,3.69E+08
ZMB,Zambia,1/1/99,103.3416012,30.13895802,852345058.6,5.987,3404311977,4.650189746,2921644,44.659,347628266.3,5.199248406,3018.763,9621238,50049999.24,231.52,25510000.23
ZWE,Zimbabwe,1/1/99,83.68613211,38.36112188,2565485300,4.009,6858013100,-0.817821033,4443007,45.206,905350700,3.692740658,5294.7417,11716454,44459999.08,152.18,33770000.46
AFG,Afghanistan,1/1/00,108.3466346,57.8829554,void,7.534,void,void,4594699,55.298,void,void,302.59482,19542982,11500000,403.5,13890000.34
AGO,Angola,1/1/00,95.57541232,37.66855699,8187952997,6.639,9129594819,3.054624234,6786985,46.024,263860200.8,55.47635659,1979.2562,16394062,81339996.34,238.69,57639999.39
ALB,Albania,1/1/00,59.65729543,41.75182482,700083398.1,2.231,3480355258,6.946216592,1317402,75.404,150276373.5,1.098001422,9029.4375,3089027,8399999.619,106.44,8140000.343
AND,Andorra,1/1/00,38.87966718,48.93617021,void,void,1429049198,3.528362361,void,void,54744794.55,0,,66097,589999.9738,17.53,589999.9738
ARE,United Arab Emirates,1/1/00,29.99221713,7.702055759,void,2.733,1.04337E+11,10.85270421,1889779,74.38,9465486726,21.96447566,163580.66,3275333,109019996.6,188.93,109019996.6
ARG,Argentina,1/1/00,61.08797249,46.95818671,31223690400,2.591,2.84204E+11,-0.788998939,16591905,73.926,46877339400,2.284700695,18848.729,37070774,337380004.9,35.66,290820007.3
ARM,Armenia,1/1/00,56.21202881,46.46996839,423629630.5,1.603,1911563669,5.900000003,1441026,70.624,void,0.293454325,9270.454,3168523,6119999.886,123.02,5989999.771
ATG,Antigua and Barbuda,1/1/00,53.97587395,20.45454545,814814814.8,2.196,826370370.4,6.203431254,void,74.606,13481481.48,0,28457.223,75055,600000.0238,41.37,600000.0238
AUS,Australia,1/1/00,49.48967235,59.28810382,80697104817,1.756,4.15851E+11,3.901171371,9523255,79.23414634,48082019720,2.869597139,68632.96,19028802,650729980.5,8.5,596960022
AUT,Austria,1/1/00,48.05901318,35.63015027,85517701539,1.36,1.9729E+11,3.375722147,3899807,78.12682927,35936240322,0.155321533,48864.4,8011566,65180000.31,30.68,78650001.53
AZE,Azerbaijan,1/1/00,57.51160749,57.38635676,2118126956,2,5272798391,11.09999914,4268500,64.891,279056772.5,33.8610987,16071.49,8048600,36180000.31,153.04,37740001.68
BDI,Burundi,1/1/00,102.550157,72.70249221,55005758.53,6.872,870486065.9,-0.856864058,2711922,47.514,94893712.38,15.06093519,261.95847,6307659,7610000.134,290.48,1990000.01
BEL,Belgium,1/1/00,52.46169588,45.89167768,1.71787E+11,1.67,2.36792E+11,3.716679384,4416525,77.72195122,41523865340,0.024706355,72420.41,10251250,134250000,32.11,138250000
BEN,Benin,1/1/00,94.02527145,28.33451579,725304862.5,5.89,3519991326,5.857714205,2755776,56.578,492230578.8,3.390241186,980.96387,6998023,22799999.24,239.99,7030000.21
BFA,Burkina Faso,1/1/00,98.06716445,35.70906433,262543939.7,6.519,2968369991,1.888473889,4933796,50.847,455850762.3,5.334608666,358.42392,11882888,29920000.08,239.86,16129999.16
BGD,Bangladesh,1/1/00,69.69180524,72.21325958,6588073942,3.218,53369787319,5.293294719,47201078,65.779,7490618167,0.5781924,1053.6212,129193327,137750000,233.93,115459999.1
BGR,Bulgaria,1/1/00,47.96770569,50.45647654,4797489757,1.26,13245834315,4.587224782,3459130,71.66341463,void,0.645139894,26854.047,8170172,36029998.78,141.98,57759998.32
BHR,Bahrain,1/1/00,46.4929476,12.95774648,7176063830,2.778,9062898936,5.300070056,331668,75.496,void,21.21276993,157253.03,711442,25440000.53,167.87,25440000.53
BIH,Bosnia and Herzegovina,1/1/00,44.86416526,41.6015625,1218360951,1.283,5567405605,12.76546946,1430136,74.496,517547291.6,1.252553966,15474.596,4179350,22049999.24,119.42,18649999.62
BLR,Belarus,1/1/00,47.9123388,45.61050639,8815283224,1.317,12736856828,5.80000344,4792992,68.91219512,3444492988,2.456118886,24868.186,9979610,46389999.39,97.14,78900001.53
BLZ,Belize,1/1/00,78.16166063,6.532222709,488000000,3.634,1116000000,13.00578035,85670,68.564,107644400,0.275821342,10038.552,240406,7389999.866,83.91,750000
BOL,Bolivia,1/1/00,77.12769949,34.28690114,1534697097,3.991,8397912525,2.507810809,3743884,62.346,1111976486,3.966170669,5072.6533,8592656,111040000.9,114.39,31739999.77
BRA,Brazil,1/1/00,54.64985124,27.31750126,66777376061,2.255,6.55448E+11,4.387949447,79347240,69.737,86090888323,2.186051156,13041.443,175873720,1809180054,58.36,767750000
BRB,Barbados,1/1/00,49.44605064,41.86046512,1322800000,1.775,3059500000,4.447189623,142025,74.089,236900000,0.399822398,26318.064,264657,3589999.914,43.9,3589999.914
BTN,Bhutan,1/1/00,72.57517024,14.52261307,129012507.8,3.414,424464089.9,3.355068285,254064,62.01,36022583.44,3.991500865,8469.052,587207,-5699999.809,209.09,879999.9952
BWA,Botswana,1/1/00,73.34873109,45.79076456,3000196009,3.312,5788329609,1.987695751,604481,51.011,325708573.4,2.374904358,8308.661,1726985,55060001.37,207.68,13699999.81
CAF,Central African Republic,1/1/00,91.77315573,8.265112845,186767826.2,5.915,916777282.7,-2.48943244,1434054,45.406,void,11.21129942,384.72043,3759170,44240001.68,335.82,24760000.23
CAN,Canada,1/1/00,46.34462617,6.835802217,3.29259E+11,1.51,7.44773E+11,5.177635668,16308540,79.13658537,1.26793E+11,3.911229482,118875.336,30685730,712830017.1,14.53,644890014.6
CHE,Switzerland,1/1/00,48.56014988,39.6214958,1.43622E+11,1.5,2.79216E+11,3.958719719,3998850,79.6804878,49257433089,0.033842806,50728.715,7184250,51259998.32,21.47,52729999.54
CHL,Chile,1/1/00,53.36402785,20.32192293,23571802465,1.987,78249883996,4.971621488,6281817,76.87,11888134542,4.873177374,20237.678,15351799,52659999.85,40.84,69919998.17
